,CREATED_AT,SHIFT_ID,ACTION,WORKER_ID,SHIFT_START_LOGS,FACILITY_ID,PERFORMED_BY_TYPE,LEAD_TIME,SHIFT_TYPE
5498,2021-12-17 17:02:01.369000+00:00,2431,SHIFT_UNBOOK,17,2021-12-23 07:00:00+00:00,5,ADMIN,133.966389,noc
5499,2021-12-17 16:40:49.223000+00:00,2431,SHIFT_CLAIM,17,2021-12-23 07:00:00+00:00,5,AGENT,134.319722,noc
5500,2021-12-13 19:39:02.282000+00:00,2145,SHIFT_OPEN,,2021-12-16 07:00:00+00:00,18,FACILITY,59.349444,noc
5501,2021-12-20 14:52:58.591000+00:00,2145,SHIFT_VERIFY,171,2021-12-16 07:00:00+00:00,18,ADMIN,-103.882778,noc
5502,2021-12-15 02:10:55.676000+00:00,2145,SHIFT_CLAIM,171,2021-12-16 07:00:00+00:00,18,AGENT,28.818056,noc
5503,2021-11-26 21:49:19.381000+00:00,782,SHIFT_OPEN,,2021-12-31 15:00:00+00:00,6,FACILITY,833.178056,am
5504,2021-11-26 19:39:14.326000+00:00,248,FACILITY_CANCEL,,2021-12-09 14:30:00+00:00,41,FACILITY,306.846111,am
5505,2021-11-17 17:48:22.026000+00:00,248,SHIFT_OPEN,,2021-12-09 14:30:00+00:00,41,FACILITY,524.693889,am
5506,2021-12-30 16:31:05.493000+00:00,2650,SHIFT_CLAIM,42,2021-12-30 23:00:00+00:00,49,AGENT,6.481944,pm
5507,2021-12-31 10:38:35.527000+00:00,2650,SHIFT_VERIFY,42,2021-12-30 23:00:00+00:00,49,ADMIN,-11.643056,pm
5508,2021-12-22 19:00:27.291000+00:00,2650,SHIFT_OPEN,,2021-12-30 23:00:00+00:00,49,FACILITY,195.9925,pm
5509,2021-12-22 16:44:24.993000+00:00,1978,FACILITY_CANCEL,,2021-12-24 23:00:00+00:00,0,FACILITY,54.26,pm
5510,2021-12-09 21:15:16.228000+00:00,1978,SHIFT_OPEN,,2021-12-24 23:00:00+00:00,0,FACILITY,361.745556,pm
5511,2021-12-02 23:04:38.342000+00:00,657,SHIFT_VERIFY,27,2021-12-02 15:00:00+00:00,13,ADMIN,-8.077222,am
5512,2021-11-26 21:07:10.623000+00:00,657,SHIFT_OPEN,,2021-12-02 15:00:00+00:00,13,FACILITY,137.880556,am
5513,2021-11-30 12:09:02.778000+00:00,657,SHIFT_CLAIM,27,2021-12-02 15:00:00+00:00,13,AGENT,50.849444,am
5514,2021-12-22 20:18:58.838000+00:00,2658,SHIFT_OPEN,,2021-12-28 07:00:00+00:00,18,FACILITY,130.683889,noc
5515,2021-12-23 17:37:39.848000+00:00,2658,SHIFT_CLAIM,171,2021-12-28 07:00:00+00:00,18,AGENT,109.3725,noc
5516,2022-01-04 00:57:54.438000+00:00,2658,SHIFT_VERIFY,171,2021-12-28 07:00:00+00:00,18,ADMIN,-161.965,noc
5517,2021-11-30 00:12:42.053000+00:00,1014,SHIFT_OPEN,,2021-12-12 23:00:00+00:00,39,FACILITY,310.788333,pm
5518,2021-12-13 09:30:23.739000+00:00,1014,SHIFT_VERIFY,161,2021-12-12 23:00:00+00:00,39,ADMIN,-10.506389,pm
5519,2021-12-01 15:37:27.137000+00:00,1014,SHIFT_CLAIM,161,2021-12-12 23:00:00+00:00,39,AGENT,271.375833,pm
5520,2021-12-06 07:15:58.990000+00:00,889,NO_CALL_NO_SHOW,179,2021-12-06 07:00:00+00:00,13,AGENT,-0.266111,noc
5521,2021-12-04 19:24:53.980000+00:00,889,SHIFT_CLAIM,179,2021-12-06 07:00:00+00:00,13,AGENT,35.585278,noc
5522,2021-12-04 18:40:43.678000+00:00,889,SHIFT_UNBOOK,17,2021-12-06 07:00:00+00:00,13,ADMIN,36.321389,noc
5523,2021-11-30 13:55:40.435000+00:00,889,SHIFT_CLAIM,17,2021-12-06 07:00:00+00:00,13,AGENT,137.072222,noc
5524,2021-11-29 18:20:52.650000+00:00,889,SHIFT_OPEN,,2021-12-06 07:00:00+00:00,13,FACILITY,156.652222,noc
5525,2021-12-27 22:01:10.369000+00:00,2827,SHIFT_OPEN,,2021-12-28 07:00:00+00:00,7,FACILITY,8.980556,noc
5526,2021-12-27 22:40:47.588000+00:00,2827,SHIFT_CLAIM,92,2021-12-28 07:00:00+00:00,7,AGENT,8.320278,noc
5527,2021-12-28 20:26:35.219000+00:00,2827,SHIFT_VERIFY,92,2021-12-28 07:00:00+00:00,7,ADMIN,-13.443056,noc
5528,2021-12-21 19:58:31.427000+00:00,2596,SHIFT_OPEN,,2021-12-31 23:00:00+00:00,2,FACILITY,243.024722,pm
5529,2021-12-13 22:57:58.920000+00:00,2208,SHIFT_OPEN,,2021-12-20 15:00:00+00:00,2,FACILITY,160.033889,am
5530,2021-12-04 21:11:07.204000+00:00,177,SHIFT_CLAIM,163,2021-12-18 14:30:00+00:00,23,AGENT,329.314722,am
5531,2021-11-10 21:22:28.515000+00:00,177,SHIFT_OPEN,,2021-12-18 14:30:00+00:00,23,FACILITY,905.125556,am
5532,2021-12-20 00:49:48.682000+00:00,177,SHIFT_VERIFY,163,2021-12-18 14:30:00+00:00,23,ADMIN,-34.33,am
5533,2021-12-31 23:25:32.025000+00:00,2796,SHIFT_VERIFY,82,2021-12-31 14:30:00+00:00,9,ADMIN,-8.925556,am
5534,2021-12-29 02:10:40.710000+00:00,2796,SHIFT_CLAIM,82,2021-12-31 14:30:00+00:00,9,AGENT,60.322222,am
5535,2021-12-27 05:25:48.063000+00:00,2796,SHIFT_OPEN,,2021-12-31 14:30:00+00:00,9,FACILITY,105.07,am
5536,2021-12-09 13:14:43.992000+00:00,1350,SHIFT_CLAIM,6,2021-12-10 23:00:00+00:00,2,AGENT,33.754722,pm
5537,2021-12-02 20:58:36.538000+00:00,1350,SHIFT_OPEN,,2021-12-10 23:00:00+00:00,2,FACILITY,194.023333,pm
5538,2021-12-01 00:16:59.688000+00:00,1160,SHIFT_OPEN,,2021-12-25 07:00:00+00:00,39,FACILITY,582.716944,noc
5539,2021-12-30 22:14:02.724000+00:00,1160,SHIFT_VERIFY,151,2021-12-25 07:00:00+00:00,39,ADMIN,-135.233889,noc
5540,2021-12-05 16:29:24.950000+00:00,1160,SHIFT_CLAIM,151,2021-12-25 07:00:00+00:00,39,AGENT,470.51,noc
5541,2021-12-23 20:12:26.782000+00:00,2748,SHIFT_OPEN,,2021-12-31 22:30:00+00:00,59,ADMIN,194.292778,pm
5542,2021-12-30 22:53:58.795000+00:00,2748,FACILITY_CANCEL_FILLED,159,2021-12-31 22:30:00+00:00,59,FACILITY,23.600556,pm
5543,2021-12-30 19:50:10.756000+00:00,2748,SHIFT_CLAIM,159,2021-12-31 22:30:00+00:00,59,AGENT,26.663889,pm
5544,2021-12-06 15:35:47.567000+00:00,238,FACILITY_CANCEL_FILLED,44,2021-12-25 23:00:00+00:00,54,FACILITY,463.403611,pm
5545,2021-11-17 02:58:02.306000+00:00,238,SHIFT_OPEN,106,2021-12-25 23:00:00+00:00,54,ADMIN,932.032778,pm
5546,2021-12-04 16:53:28.507000+00:00,238,SHIFT_CLAIM,44,2021-12-25 23:00:00+00:00,54,AGENT,510.108889,pm
5547,2021-11-17 03:12:58.519000+00:00,238,SHIFT_CLAIM,106,2021-12-25 23:00:00+00:00,54,ADMIN,931.783889,pm
5548,2021-12-04 09:38:50.991000+00:00,238,SHIFT_UNBOOK,106,2021-12-25 23:00:00+00:00,54,SYSTEM AUTOMATED,517.352778,pm
5549,2021-12-18 08:15:40.112000+00:00,1862,FACILITY_CANCEL_FILLED,24,2021-12-18 15:00:00+00:00,51,FACILITY,6.738889,am
5550,2021-12-08 20:55:28.760000+00:00,1862,SHIFT_OPEN,,2021-12-18 15:00:00+00:00,51,FACILITY,234.075556,am
5551,2021-12-14 21:14:07.822000+00:00,1862,SHIFT_CLAIM,24,2021-12-18 15:00:00+00:00,51,AGENT,89.764722,am
5552,2021-12-22 21:23:33.362000+00:00,329,SHIFT_UNBOOK,51,2021-12-23 07:00:00+00:00,36,SYSTEM AUTOMATED,9.6075,noc
5553,2021-11-18 18:48:52.593000+00:00,329,SHIFT_OPEN,,2021-12-23 07:00:00+00:00,36,FACILITY,828.185556,noc
5554,2021-12-22 18:54:32.008000+00:00,329,FACILITY_CANCEL_FILLED,51,2021-12-23 07:00:00+00:00,36,FACILITY,12.091111,noc
5555,2021-12-10 17:26:03.877000+00:00,329,SHIFT_CLAIM,51,2021-12-23 07:00:00+00:00,36,ADMIN,301.565833,noc
5556,2021-12-20 00:38:15.132000+00:00,1793,SHIFT_VERIFY,72,2021-12-16 22:30:00+00:00,23,ADMIN,-74.1375,pm
5557,2021-12-08 14:26:53.827000+00:00,1793,SHIFT_CLAIM,72,2021-12-16 22:30:00+00:00,23,ADMIN,200.051944,pm
5558,2021-12-08 14:26:23.080000+00:00,1793,SHIFT_OPEN,,2021-12-16 22:30:00+00:00,23,ADMIN,200.060278,pm
5559,2021-12-03 21:00:31.313000+00:00,1424,SHIFT_OPEN,,2021-12-05 15:00:00+00:00,34,ADMIN,41.991389,am
5560,2021-12-05 00:19:55.020000+00:00,1424,FACILITY_CANCEL,,2021-12-05 15:00:00+00:00,34,ADMIN,14.668056,am
5561,2021-12-07 17:27:52.485000+00:00,1726,SHIFT_CLAIM,83,2021-12-18 16:00:00+00:00,45,ADMIN,262.535556,am
5562,2021-12-07 17:26:48.378000+00:00,1726,SHIFT_OPEN,,2021-12-18 16:00:00+00:00,45,ADMIN,262.553333,am
5563,2021-12-21 00:31:56.434000+00:00,1726,SHIFT_VERIFY,83,2021-12-18 16:00:00+00:00,45,ADMIN,-56.532222,am
5564,2021-12-08 15:09:52.095000+00:00,1332,SHIFT_VERIFY,165,2021-12-08 07:00:00+00:00,57,ADMIN,-8.164444,noc
5565,2021-12-02 20:32:29.537000+00:00,1332,SHIFT_OPEN,,2021-12-08 07:00:00+00:00,57,FACILITY,130.458611,noc
5566,2021-12-02 20:54:30.384000+00:00,1332,SHIFT_CLAIM,165,2021-12-08 07:00:00+00:00,57,AGENT,130.091667,noc
5567,2021-12-01 18:11:15.903000+00:00,101,SHIFT_VERIFY,123,2021-12-01 07:00:00+00:00,36,ADMIN,-11.1875,noc
5568,2021-12-13 19:39:29.872000+00:00,101,NO_CALL_NO_SHOW,123,2021-12-01 07:00:00+00:00,36,ADMIN,-300.658056,noc
5569,2021-10-29 08:18:49.781000+00:00,101,SHIFT_CLAIM,60,2021-12-01 07:00:00+00:00,36,AGENT,790.686389,noc
5570,2021-11-17 23:54:52.930000+00:00,101,WORKER_CANCEL,60,2021-12-01 07:00:00+00:00,36,AGENT,319.085556,noc
5571,2021-10-27 22:43:39.947000+00:00,101,SHIFT_OPEN,,2021-12-01 07:00:00+00:00,36,FACILITY,824.2725,noc
5572,2021-11-23 19:47:12.612000+00:00,101,SHIFT_CLAIM,123,2021-12-01 07:00:00+00:00,36,AGENT,179.213333,noc
5573,2021-11-30 21:21:54.825000+00:00,1067,WORKER_CANCEL,5,2021-12-11 15:00:00+00:00,7,AGENT,257.635,am
5574,2021-11-30 19:34:27.049000+00:00,1067,SHIFT_CLAIM,5,2021-12-11 15:00:00+00:00,7,AGENT,259.425833,am
5575,2021-12-06 17:35:56.824000+00:00,1067,SHIFT_CLAIM,33,2021-12-11 15:00:00+00:00,7,AGENT,117.401111,am
5576,2021-11-30 16:36:13.740000+00:00,1067,SHIFT_OPEN,,2021-12-11 15:00:00+00:00,7,ADMIN,262.396389,am
5577,2021-12-12 05:54:25.175000+00:00,1067,SHIFT_VERIFY,33,2021-12-11 15:00:00+00:00,7,ADMIN,-14.906944,am
5578,2021-12-02 18:31:48.674000+00:00,1289,SHIFT_CLAIM,29,2021-12-08 15:00:00+00:00,10,ADMIN,140.47,am
5579,2021-12-02 18:30:13.197000+00:00,1289,SHIFT_OPEN,,2021-12-08 15:00:00+00:00,10,ADMIN,140.496389,am
5580,2021-12-09 13:11:51.964000+00:00,1289,SHIFT_VERIFY,29,2021-12-08 15:00:00+00:00,10,ADMIN,-22.1975,am
5581,2021-12-22 19:45:27.758000+00:00,1672,SHIFT_VERIFY,166,2021-12-16 07:00:00+00:00,22,ADMIN,-156.7575,noc
5582,2021-12-07 22:33:42.465000+00:00,1672,SHIFT_CLAIM,166,2021-12-16 07:00:00+00:00,22,AGENT,200.438333,noc
5583,2021-12-06 18:49:23.306000+00:00,1672,SHIFT_OPEN,,2021-12-16 07:00:00+00:00,22,FACILITY,228.176944,noc
5584,2021-12-06 22:51:57.544000+00:00,1705,FACILITY_CANCEL,,2021-12-09 15:00:00+00:00,6,FACILITY,64.134167,am
5585,2021-12-06 21:52:47.747000+00:00,1705,SHIFT_OPEN,,2021-12-09 15:00:00+00:00,6,FACILITY,65.120278,am
5586,2021-12-02 23:32:53.389000+00:00,1376,SHIFT_OPEN,,2021-12-12 15:00:00+00:00,35,FACILITY,231.451944,am
5587,2021-12-07 05:42:45.729000+00:00,1376,SHIFT_CLAIM,139,2021-12-12 15:00:00+00:00,35,AGENT,129.2875,am
5588,2021-12-11 08:15:54.921000+00:00,1376,WORKER_CANCEL,139,2021-12-12 15:00:00+00:00,35,AGENT,30.735,am
5589,2021-12-12 19:29:37.991000+00:00,1376,SHIFT_CLAIM,16,2021-12-12 15:00:00+00:00,35,ADMIN,-4.493611,am
5590,2021-12-13 01:11:20.910000+00:00,1376,SHIFT_VERIFY,16,2021-12-12 15:00:00+00:00,35,ADMIN,-10.188889,am
5591,2021-12-13 22:57:13.615000+00:00,2195,SHIFT_OPEN,,2021-12-19 15:00:00+00:00,2,FACILITY,136.046389,am
5592,2021-12-20 06:30:12.469000+00:00,445,SHIFT_VERIFY,21,2021-12-19 23:00:00+00:00,31,ADMIN,-7.503333,pm
5593,2021-11-20 11:45:34.806000+00:00,445,SHIFT_OPEN,,2021-12-19 23:00:00+00:00,31,ADMIN,707.240556,pm
5594,2021-12-02 01:21:36.398000+00:00,445,SHIFT_CLAIM,21,2021-12-19 23:00:00+00:00,31,ADMIN,429.64,pm
5595,2021-11-20 13:40:42.855000+00:00,404,SHIFT_CLAIM,99,2021-12-12 15:00:00+00:00,31,AGENT,529.321667,am
5596,2021-11-20 11:41:51.140000+00:00,404,SHIFT_OPEN,,2021-12-12 15:00:00+00:00,31,ADMIN,531.3025,am
5597,2021-12-03 12:15:26.858000+00:00,404,FACILITY_CANCEL_FILLED,99,2021-12-12 15:00:00+00:00,31,ADMIN,218.742778,am
5598,2021-12-02 23:44:55.667000+00:00,1081,FACILITY_CANCEL,,2021-12-09 07:00:00+00:00,42,FACILITY,151.251389,noc
5599,2021-11-30 18:55:35.489000+00:00,1081,SHIFT_OPEN,,2021-12-09 07:00:00+00:00,42,FACILITY,204.073611,noc
5600,2021-11-29 18:05:37.993000+00:00,869,SHIFT_OPEN,,2021-12-05 15:00:00+00:00,1,FACILITY,140.906389,am
5601,2021-12-09 21:13:18.740000+00:00,1976,SHIFT_OPEN,,2021-12-24 23:00:00+00:00,0,FACILITY,361.778333,pm
5602,2021-12-22 16:44:33.495000+00:00,1976,FACILITY_CANCEL,,2021-12-24 23:00:00+00:00,0,FACILITY,54.2575,pm
5603,2021-12-20 23:20:26.471000+00:00,2549,SHIFT_OPEN,,2021-12-25 23:00:00+00:00,42,FACILITY,119.659444,pm
5604,2021-12-27 16:32:28.724000+00:00,2549,FACILITY_CANCEL,,2021-12-25 23:00:00+00:00,42,FACILITY,-41.541111,pm
5605,2021-12-22 04:40:04.938000+00:00,2555,SHIFT_CLAIM,96,2021-12-23 23:00:00+00:00,7,AGENT,42.332222,pm
5606,2021-12-22 07:26:55.098000+00:00,2555,SHIFT_UNBOOK,96,2021-12-23 23:00:00+00:00,7,SYSTEM AUTOMATED,39.551389,pm
5607,2021-12-22 17:04:17.720000+00:00,2555,SHIFT_CLAIM,57,2021-12-23 23:00:00+00:00,7,ADMIN,29.928611,pm
5608,2021-12-21 02:11:52.438000+00:00,2555,SHIFT_OPEN,,2021-12-23 23:00:00+00:00,7,FACILITY,68.802222,pm
5609,2021-12-23 20:09:46.745000+00:00,2696,SHIFT_OPEN,,2021-12-25 14:30:00+00:00,59,ADMIN,42.337222,am
5610,2021-12-23 20:09:09.956000+00:00,2686,SHIFT_OPEN,,2021-12-24 14:30:00+00:00,59,ADMIN,18.3475,am
5611,2021-11-26 21:47:29.858000+00:00,746,SHIFT_OPEN,,2021-12-15 15:00:00+00:00,6,FACILITY,449.208611,am
5612,2021-11-27 00:58:24.268000+00:00,746,SHIFT_CLAIM,133,2021-12-15 15:00:00+00:00,6,AGENT,446.026667,am
5613,2021-12-29 23:10:33.736000+00:00,746,SHIFT_VERIFY,133,2021-12-15 15:00:00+00:00,6,ADMIN,-344.175833,am
5614,2021-12-01 01:09:49.156000+00:00,1148,SHIFT_CLAIM,12,2021-12-02 07:00:00+00:00,39,ADMIN,29.836389,noc
5615,2021-12-03 17:07:39.882000+00:00,1148,SHIFT_VERIFY,12,2021-12-02 07:00:00+00:00,39,ADMIN,-34.1275,noc
5616,2021-12-01 00:14:37.131000+00:00,1148,SHIFT_OPEN,,2021-12-02 07:00:00+00:00,39,FACILITY,30.756389,noc
5617,2021-12-17 06:15:06.830000+00:00,1776,SHIFT_CLAIM,166,2021-12-24 23:00:00+00:00,51,AGENT,184.748333,pm
5618,2021-12-08 00:00:58.039000+00:00,1776,SHIFT_OPEN,,2021-12-24 23:00:00+00:00,51,FACILITY,406.983889,pm
5619,2021-12-25 18:26:12.281000+00:00,1776,SHIFT_VERIFY,166,2021-12-24 23:00:00+00:00,51,ADMIN,-19.436667,pm
5620,2021-12-18 04:35:16.617000+00:00,525,SHIFT_VERIFY,151,2021-12-16 07:00:00+00:00,42,ADMIN,-45.587778,noc
5621,2021-11-22 18:08:17.295000+00:00,525,SHIFT_OPEN,,2021-12-16 07:00:00+00:00,42,FACILITY,564.861944,noc
5622,2021-11-26 16:25:22.162000+00:00,525,SHIFT_UNBOOK,106,2021-12-16 07:00:00+00:00,42,SYSTEM AUTOMATED,470.577222,noc
5623,2021-12-05 16:19:11.675000+00:00,525,SHIFT_CLAIM,151,2021-12-16 07:00:00+00:00,42,AGENT,254.680278,noc
5624,2021-11-22 19:31:16.215000+00:00,525,SHIFT_CLAIM,106,2021-12-16 07:00:00+00:00,42,AGENT,563.478889,noc
5625,2021-11-26 21:07:23.866000+00:00,658,SHIFT_OPEN,,2021-12-05 15:00:00+00:00,13,FACILITY,209.876944,am
5626,2021-12-07 08:13:07.667000+00:00,658,SHIFT_VERIFY,86,2021-12-05 15:00:00+00:00,13,ADMIN,-41.218611,am
5627,2021-11-27 04:18:08.968000+00:00,658,SHIFT_CLAIM,86,2021-12-05 15:00:00+00:00,13,AGENT,202.697778,am
5628,2021-12-20 23:30:36.759000+00:00,2325,SHIFT_VERIFY,76,2021-12-17 15:00:00+00:00,20,ADMIN,-80.51,am
5629,2021-12-15 21:30:03.908000+00:00,2325,SHIFT_OPEN,,2021-12-17 15:00:00+00:00,20,FACILITY,41.499167,am
5630,2021-12-16 15:45:43.488000+00:00,2325,SHIFT_CLAIM,76,2021-12-17 15:00:00+00:00,20,AGENT,23.238056,am
5631,2021-12-29 22:28:20.837000+00:00,2901,SHIFT_CLAIM,53,2021-12-31 23:00:00+00:00,31,ADMIN,48.527778,pm
5632,2022-01-06 19:33:55.896000+00:00,2901,SHIFT_VERIFY,53,2021-12-31 23:00:00+00:00,31,ADMIN,-140.565278,pm
5633,2021-12-29 22:27:57.503000+00:00,2901,SHIFT_OPEN,,2021-12-31 23:00:00+00:00,31,ADMIN,48.534167,pm
5634,2021-12-06 18:21:07.846000+00:00,1639,SHIFT_OPEN,,2021-12-26 23:00:00+00:00,35,FACILITY,484.648056,pm
5635,2021-12-23 20:09:04.304000+00:00,2684,SHIFT_OPEN,,2021-12-24 14:30:00+00:00,59,ADMIN,18.348889,am
5636,2021-12-23 15:00:23.714000+00:00,1575,FACILITY_CANCEL,,2021-12-25 14:30:00+00:00,23,FACILITY,47.493611,am
5637,2021-12-05 22:55:20.225000+00:00,1575,SHIFT_OPEN,,2021-12-25 14:30:00+00:00,23,FACILITY,471.577778,am
5638,2021-12-15 03:50:23.418000+00:00,2309,SHIFT_OPEN,,2021-12-27 03:00:00+00:00,51,FACILITY,287.160278,custom
5639,2021-11-26 21:20:27.847000+00:00,680,SHIFT_OPEN,,2021-12-13 15:00:00+00:00,13,FACILITY,401.659167,am
5640,2021-11-30 21:44:40.454000+00:00,680,SHIFT_CLAIM,137,2021-12-13 15:00:00+00:00,13,AGENT,305.255556,am
5641,2021-12-13 14:11:25.025000+00:00,680,WORKER_CANCEL,137,2021-12-13 15:00:00+00:00,13,AGENT,0.809722,am
5642,2021-12-13 23:06:54.295000+00:00,680,SHIFT_VERIFY,137,2021-12-13 15:00:00+00:00,13,ADMIN,-8.115,am
5643,2021-12-13 14:18:01.736000+00:00,680,SHIFT_CLAIM,137,2021-12-13 15:00:00+00:00,13,AGENT,0.699722,am
5644,2021-12-04 16:43:05.401000+00:00,630,SHIFT_VERIFY,24,2021-12-04 06:00:00+00:00,30,ADMIN,-10.718056,noc
5645,2021-11-26 20:41:48.106000+00:00,630,SHIFT_OPEN,,2021-12-04 06:00:00+00:00,30,FACILITY,177.303333,noc
5646,2021-11-26 20:58:29.863000+00:00,630,SHIFT_CLAIM,24,2021-12-04 06:00:00+00:00,30,AGENT,177.025278,noc
5647,2021-12-16 17:03:03.450000+00:00,2362,SHIFT_OPEN,,2021-12-17 23:00:00+00:00,56,FACILITY,29.949167,pm
5648,2021-12-17 16:33:27.630000+00:00,2362,FACILITY_CANCEL,,2021-12-17 23:00:00+00:00,56,FACILITY,6.4425,pm
5649,2021-12-13 22:59:47.577000+00:00,2245,SHIFT_OPEN,,2021-12-25 23:00:00+00:00,2,FACILITY,288.003611,pm
5650,2021-12-13 22:57:11.461000+00:00,2194,SHIFT_OPEN,,2021-12-19 15:00:00+00:00,2,FACILITY,136.046944,am
5651,2021-12-13 22:57:43.088000+00:00,2201,SHIFT_OPEN,,2021-12-20 07:00:00+00:00,2,FACILITY,152.038056,noc
5652,2021-12-06 00:28:19.165000+00:00,1554,SHIFT_VERIFY,6,2021-12-05 07:00:00+00:00,2,ADMIN,-17.471944,noc
5653,2021-12-05 17:45:42.810000+00:00,1554,SHIFT_OPEN,,2021-12-05 07:00:00+00:00,2,ADMIN,-10.761667,noc
5654,2021-12-05 17:46:15.410000+00:00,1554,SHIFT_CLAIM,6,2021-12-05 07:00:00+00:00,2,ADMIN,-10.770833,noc
5655,2021-12-02 07:26:28.663000+00:00,847,SHIFT_CLAIM,117,2021-12-05 23:00:00+00:00,18,AGENT,87.558889,pm
5656,2021-11-28 01:32:28.833000+00:00,847,SHIFT_OPEN,,2021-12-05 23:00:00+00:00,18,FACILITY,189.458889,pm
5657,2021-12-06 19:10:45.022000+00:00,847,SHIFT_VERIFY,117,2021-12-05 23:00:00+00:00,18,ADMIN,-20.179167,pm
5658,2021-11-26 21:48:42.455000+00:00,766,SHIFT_OPEN,,2021-12-26 15:00:00+00:00,6,FACILITY,713.188333,am
5659,2021-12-29 08:35:10.366000+00:00,1877,SHIFT_VERIFY,183,2021-12-28 15:00:00+00:00,51,ADMIN,-17.586111,am
5660,2021-12-27 08:24:04.445000+00:00,1877,SHIFT_CLAIM,183,2021-12-28 15:00:00+00:00,51,AGENT,30.598889,am
5661,2021-12-08 20:56:26.559000+00:00,1877,SHIFT_OPEN,,2021-12-28 15:00:00+00:00,51,FACILITY,474.059444,am
5662,2021-12-17 03:00:12.196000+00:00,1877,SHIFT_CLAIM,24,2021-12-28 15:00:00+00:00,51,AGENT,275.996667,am
5663,2021-12-17 03:04:53.544000+00:00,1877,WORKER_CANCEL,24,2021-12-28 15:00:00+00:00,51,AGENT,275.918611,am
5664,2021-12-06 18:19:09.090000+00:00,1612,SHIFT_OPEN,,2021-12-21 15:00:00+00:00,35,FACILITY,356.680833,am
5665,2021-12-18 16:10:39.863000+00:00,2511,SHIFT_OPEN,,2021-12-18 22:30:00+00:00,15,ADMIN,6.3225,pm
5666,2021-12-13 20:33:42.898000+00:00,1586,SHIFT_VERIFY,83,2021-12-11 16:00:00+00:00,45,ADMIN,-52.561667,am
5667,2021-12-06 15:12:49.007000+00:00,1586,SHIFT_OPEN,,2021-12-11 16:00:00+00:00,45,ADMIN,120.786389,am
5668,2021-12-06 15:13:16.631000+00:00,1586,SHIFT_CLAIM,83,2021-12-11 16:00:00+00:00,45,ADMIN,120.778889,am
5669,2021-09-22 20:00:55.414000+00:00,2,SHIFT_OPEN,,2021-12-11 23:00:00+00:00,39,FACILITY,1922.984722,pm
5670,2021-12-12 13:10:54.970000+00:00,2,SHIFT_VERIFY,12,2021-12-11 23:00:00+00:00,39,ADMIN,-14.181667,pm
5671,2021-10-20 17:07:03.605000+00:00,2,SHIFT_CLAIM,62,2021-12-11 23:00:00+00:00,39,AGENT,1253.8825,pm
5672,2021-12-11 15:42:33.921000+00:00,2,WORKER_CANCEL,62,2021-12-11 23:00:00+00:00,39,AGENT,7.290833,pm
5673,2021-12-11 17:10:00.401000+00:00,2,SHIFT_CLAIM,12,2021-12-11 23:00:00+00:00,39,AGENT,5.833333,pm
5674,2021-12-08 14:30:48.065000+00:00,1051,SHIFT_CLAIM,72,2021-12-24 06:30:00+00:00,23,ADMIN,375.986667,noc
5675,2021-12-18 16:02:59.947000+00:00,1051,FACILITY_CANCEL_FILLED,72,2021-12-24 06:30:00+00:00,23,FACILITY,134.450278,noc
5676,2021-11-30 14:03:30.480000+00:00,1051,SHIFT_OPEN,,2021-12-24 06:30:00+00:00,23,FACILITY,568.441667,noc
5677,2021-12-23 20:28:59.687000+00:00,2750,SHIFT_OPEN,,2021-12-25 23:00:00+00:00,56,FACILITY,50.516944,pm
5678,2021-12-25 17:31:38.907000+00:00,2750,FACILITY_CANCEL,,2021-12-25 23:00:00+00:00,56,FACILITY,5.472778,pm
5679,2021-12-02 23:32:56.818000+00:00,1378,SHIFT_OPEN,,2021-12-12 15:00:00+00:00,35,FACILITY,231.451111,am
5680,2021-11-26 23:28:36.438000+00:00,803,SHIFT_OPEN,,2021-12-26 23:00:00+00:00,13,FACILITY,719.523333,pm
5681,2021-12-31 20:57:35.814000+00:00,803,SHIFT_VERIFY,130,2021-12-26 23:00:00+00:00,13,ADMIN,-117.959722,pm
5682,2021-11-26 23:38:58.094000+00:00,803,SHIFT_CLAIM,130,2021-12-26 23:00:00+00:00,13,ADMIN,719.350556,pm
5683,2021-12-16 20:15:15.716000+00:00,2422,SHIFT_OPEN,,2021-12-26 06:30:00+00:00,23,FACILITY,226.245833,noc
5684,2021-12-21 14:18:48.275000+00:00,2422,FACILITY_CANCEL,,2021-12-26 06:30:00+00:00,23,FACILITY,112.186667,noc
5685,2021-12-10 17:37:24.903000+00:00,2051,SHIFT_OPEN,,2021-12-24 15:00:00+00:00,34,FACILITY,333.376667,am
5686,2021-12-10 17:35:28.559000+00:00,2026,SHIFT_OPEN,,2021-12-18 15:00:00+00:00,34,FACILITY,189.408889,am
5687,2021-12-20 00:45:24.453000+00:00,56,SHIFT_VERIFY,46,2021-12-17 06:30:00+00:00,23,ADMIN,-66.256667,noc
5688,2021-11-30 10:29:28.393000+00:00,56,SHIFT_CLAIM,46,2021-12-17 06:30:00+00:00,23,ADMIN,404.008889,noc
5689,2021-10-26 13:48:39.721000+00:00,56,SHIFT_OPEN,,2021-12-17 06:30:00+00:00,23,FACILITY,1240.689167,noc
5690,2021-12-10 17:35:15.906000+00:00,2023,SHIFT_OPEN,,2021-12-16 15:00:00+00:00,34,FACILITY,141.4125,am
